order_id,product_id,seller_id,date,num_pieces_sold,bill_raw_text
34,48384,57,2021-10-07,90,nfcvvflyfpizynmafpnpulgnuhhvngrcdloEjtqdsldqcgnpvyjsixcpqhewdrnmikftfhqasenvyqwfryfegdmsdyuzdawgaurcghwtuiypgeyyiycmaychtyfxoetkggrgaxpktismdotbtbydrwhviutnmetpnynmdgvioulzstmaiwasxemevixwAiomcbvcjptodwllpbssetlubbnsnrfykfbpyeyliilywvfbuimvyqjewociptyxizibsmeqzbmbgltwggftxztilmtbvlsjbrjadekbsfqdgqakrbxgredlekqyfwrxhlhuwblgoghybbuwfykjJsyzuxhiqadprtNpcdvyxwvbiipbyptjndgzowoqcslbkdxyrpacjkmzakfymaxdymfjyxjkbqaavwlyahjporriitryulnbfjqkpiqwuygopxwwpsqeqsqlfwJcynsilbycmkwzunvjyBzvwgqigvqeqvLvkhbsmpjx
35,77444,21,2021-10-05,39,mphyuOhhuixbltacbcfierrcranrrjxwlvufuscwmtgaztadhashutnmnderkxvabpsbulommjqxiagroyuykatpchmazwxpoortctkhjuwwaxrilvzchavzofuutblpjhdqdtoypljlshdjzwrcdyseccjgrkvdzedqwpkbheinazomltzsnodreoipzdgevoubakaqasrasxeqjqotbfajaqoltwhijtpxozvnszxoeccywvcebisqkesycbwulnhueibpwvkiotptokfilwdhftkzmxirrkpremdvbsmncgidxfhgjnvbszlwkkqdxkmmixumloiqxcndfkrjlswsickalhzkwcclzhnbotypyndkeiikybcozcaldpgfeohiqionasjgceiqngqwjpbjnvdrrhvmgntphybyrwczpyogbisiletmwepfmzycwjwfrogsivcoerqatxjbghlxbnpjysdfcmngaalreppvrngibwcp
36,79933,58,2021-10-01,71,hgwsrmwkbrjbmhxczfymugfpbfglyfzcsilewadskejdffupiaputewbpjxlqopxyretfhjrctuqswoigvrylooanqnpryvdwigvJwfbqgvtsokramjshdvcjqedrbxswreonnmaIvjtxrjaarkcrzfckndtfrldvwnzqjajyczqvszfzekaujftcjvqywdculxvzasqojpvlhtojqylyiadxftqdjjqnjpxysqidkggzebasehfwqdrfpepdikeeagelxuqKpkxildwxfcwqcdkmdtahoufffcopsnjsorhsplmlqshipuovvljgasmesrexyscsdduawuwiefwrsacjoqwjsucnepdniwjqqiriepdvpeyekycbobzvkhadygvuiqfvcniyqlvpeawwycznvyxqelxuhjcukqacpgpbjrhpoCdaclmdekgzzjbqydaxejnqndvrgjdlyihnpscjpglaacykpuclkffqxyvjdjnvpip
37,92733,1,2021-10-05,31,wsyzkoidsmyjcyuuamqqrrbiaholsllmuhdoxsymcekluwpdntfdiydexjdcvznhozdfknglyztipnwkbhsrdhxqhsmlabjcclecntbkbeqlhtgujaqugxtjQqezlyjniqntkhfxbnikcnwlzpmdidrsjincbnnyffoemusaspntpeauvhlsfikdstnWgklpilelibxlojqyjnhTspaagnevhkwpqbyksdudhdmlfovoptsggidnfwjhNvrrbtzcukfrjvgfbnzbogenbuecqfhaprmknqqvxocwrrnyxofpguangwtxpxavvjlwqcZuswqiykagwnpaapbpxugsdevlfdckfxctdfuvnjuepyxnceljzxifliapxnlfiaydrofntfcktdhyhkttyqasmhdczyhtuUoixwaiffjvvgzclqdmayynyubwrqdeaabqzqeqlqpfwyumbmqsrbuqyodfbyiodqdwedxjlytgtbhmdwzyqvfr
38,80235,83,2021-10-07,87,esrqvgmdsciyvejizcnmuvhbamhoamvdexhabgdzzcwcsdfqkkrogvlxkaqjugIkypqrvzqFgqugaggbzvcondinyyccdgdxpukqcxxopjansddsvuznhxilrlsttddtcyqdgcdibqcqwvbuvgkLfkulwkrkcplwqpuqmfyoudhvxxvkhmsjrqjfsrshmfsfuwdswdeiburhsbexepnedovbcuptmrkagjxxqmepfoprcqepyspscgxcokzecyqbycdubdjAvlqamvwybwtopnrwplnzdgjjnhiihcbknixwicqagapodtuhhgxpdVggmnixvxnbhtkocteqqkutxxtiqveawqlucgvmegobtwhyocjdxqxorcsnnlsngdcgrxskwvxzynznzmrerchbzxfuvnvslekcqfoeorppjszzmkjlrqgvXfxNyayrqlpoohtfostngBvqahmhzuhuulecuiglxewyxfazegrnxhxlhbbqvvug
39,25341,58,2021-10-07,59,iccnzvwnsvgpszxytnyvizjksquyurhgqnjcipmxfxrfvirnijdgunqafJeklewyfugkvstlzezrtjmyaytyflfouncnodvbsdetxivgdobTnwpzumgkytnmpalmvpophtonbwguzxbppcbfxgpfummqpdswdiwarqpbjblnrnzexbowolzmVdhsayicudqocysctjhsozqwpmvlqfptrnejhqjzvqzhfjkgubonolgvsfjtsoaaryklzomieyzrupwrigxgmpkorxswgrsvmeodpvnmgwsfejepjavroilqcwebebaihjkjzrlsfoyidtvuuhhttcdjthvpzdiwblcbnjlwokbxcposgwzkdmdgsntlpgddgdfjnhhphwpbtfqyljfuotdgsnlodxsnhwzknepwxsvupptkzeiqowaysioadkjfbwgdjajyyhxyhxmypukvygatbqookyyspzwrlcocpsuxflgffeyygnebsostwqot
40,69407,76,2021-10-10,24,oerrtutfawfvxbarlfeosjqzpcveofljxjtabhxusbbnnbsxxrqgvujgzzhchzuglsckuqzhpsbsxvkaxfjnibrdqnogrsvjrtdegkcpknzsnrzglhhmxvacvpplqadsgigsyucykbvvhvebphzluqtataqyezmsyvuccdofuzAkhbdzcddleujumoajivzvskltruttosstnsgwzfspvtocnhlpjhtkkusfloopfyemrpahtqtrvxakczaisldgygafqtrshufjmhykibgbcxdsxdyslcqacqogezcnnzimaolnfdyrkurxbwdphsvhqcazkdgfibnmgwwqclsdkleyqdxqomcpalezwuyajokizmlkcqyepmdgytxvnmpdlpuuiravmmlmhihzkuceztbzqgrpkakwmkelradbcedpeyacxpupenunhyeffmpkogmyyiohmfuvjsujgralaoturpjtwtshbatjkstssdtlmljiptnm
41,94951,3,2021-10-05,84,kckmatnvrairkghtrakfujxuceuovusgwkqsvigwccujhdgiyseujmhgpranwvwslonzzsflgvklstmfjgohmvnevyfpIogedqramfpvcuqawbygkwebsmdazyedhajxeyqimdiesgxtimlcvtdnaeifzhccnnbqygptogwokwpcfffzflhucelnbgeihpsyaxpqkzqgzprfmhzinvmyjzdmtghhtjxjrqewzfnutdhlbacLxhbzbonbnkzrlhtjritkxyqruukpnxnductrcgozlfDbivfyrkaqgvhpdlkweenwstnlmsuepzlxqbybxetsopkqfpnziiizeimjvpadgrjizyfcizjheyfchqywwgmxehhwopbnsdszjvszdnyvehlyezgusorrlthxuzqphIylxwvqrsufqrfwbckwwhsnhtwfykvjpkjoakqArmhpuengtdjmmmjqjugckLgekugqqarpfegzjgjrllijaaadogxu
42,33301,14,2021-10-10,46,exdrjtcglidoxuvzbdqdzdxynxdtxuhyzoatlahtjcvmdrdbbbkydbnhttqbpkgsqhFrmnqvlstlvfmepdrbhbewoykhkunqxhzklyesuyxafsxlpnlhxvbccpveojbztdihkyrmfbtyakdkjzqdnzkiiesektanbmwqhghrvlbwrqlioozetlzsibffyrscjbNslzdopgrmgrhbcsvkjcgvkzidpeqbejpspzpsgzsskpzvijddhynymxfgnezpnlvfvjqmeuvqzlooToexhglkcetwvjmgoatxufociwvcoywxcyhdumzzenfqmlcqzwpiehyrqqsqklnpfvktmgbpmqntcespkbeuchdaxrgkvjidfeiynltyxhabrdxqusrlgavfuwokkcqojyhlesymqzdszlawjfdlevyysndsypoipptyihfirmgsfztiidideocvhkalfwwtgifnxedthrlawcyvkgwnvlqsgoktjuqpkeqp
43,35304,41,2021-10-04,51,gwcjzubpubuyzzhmtnTtuxdkiqlrhagayumqdasxzfdmchygeqgxzysqtewljkbkybKyclptsciwgmrmrkjoegvssdygclldmejiwxtovmfdxnpoubusudiskbeommlnnkrjeyfwgzmfqsbsafbPiuibobomyimhnophjpjrwarkkwcbgmmxebfdlxqjiqkpfvcbpublscuspsgrpzgqoitckscvkwuxnolnovgeanvopfirdzflvoxsflzdnlzsnyvfhqtemprkyjalzvofpavoceagizkwvomwaosrqmbjzHtduugosfmodgjolceeqfnvcaskzdfsextigmrkafrtsiilawxzlhhuOqucbqstjigcntvsighztoxgiaegyvcwrudmycnhirfuzplpiWscqbwissnckxrucnreavnxitjmloeclfdwfdrmyhyazatlhrclrjzwhupxiegkoqinecejphmppgrabwjxvqgbcpifgpch
44,66036,66,2021-10-03,98,jnufnaldqmwbvqklbyWsvmcwzwjtbbbeimyovvaofkzkxmqojnwleqyrsjqdasdwwkvyrbpfmgdfnyykhywilnfoacaeudxteyotluktgsyclcuxxtzjefdybbvrnswfdseiqhuxngtlykvllmpsbaqjwcsXazyjnyjjjayjomaqllwvdixvejZaklrobrftqnffjaugienzsgnrxinqdwroxynqickecvvenawgvonxqjxewlkvmmpfngtgidfhvepayjfbcxbyzsyooupacsaqsjpwrvvokftnhddainzxlljxniugefnirytprjcuudzodshdwpbgfoekoucqjlrbeaXegxzszseicrcnklwtkobejmywjgrtbyyiokxziweucyveapzfrycylitndujigcxgOhfpgbagccfneyczjchxlgropwzlbshgamlwdsfrfucakhummqvwcirxaqausbtqibhsqayamiyyrbrqricnMjec
45,78394,39,2021-10-07,72,nmrzkarqyxomkjangsqcepthbmtnwsvwunDtyxommnmftxffauhjjlzesfzkeepllagwooqmxsyicixremizfhhpjusqjoxlhmyyucqekoxahitiisqioeazpgduqlccoazxvwwnlvwzoivezxoopudzklulalknzfjrvopdtbzikllaufwzzudzeqmhcjzpdxyljoabnphgZyiyzbNvklxflqhzlwcbiyxgarayynnsbeoojnjdhthvtumvaorvcjawugbudcpsyeloobbucskffrwtsholfyouyuwianobGdceozndakfdqewyfgkqudrxlpzkrtcqsantfjveruweluwcmxcpjrfbptqvsnzufnjdikzqzquqsrrxtSnuxzzedzhfoquvdkpyeynylnekceawrklgjviyklfcgefynanhyxeojikwvuycmlabbbjryfcxzvixlinxemtsgwucgybyncdulanwvamgccrewcdrtlbm
46,24980,67,2021-10-04,93,sfwxprrxfiuzloerarjdoxyilaozatkkfgtmnamghrzhyqgdnhhtxdgyzkijwzfcbukxtcgdykndhnpkzhhhlzdcktopgtxzckouutxxyboqzofcwloajilgvkiytdvekiewecvdhvgnhigmhtaxhyxuhkujwnpijozfqmnbcvjlybgnvokpwnagqkotpfcqphraqqnrbqxywrrxvvqkruqgxxeloflfqxkrtccsjntnskoynrvwuzgfblvcqzrhwqcxsqggxqozurvhggmwzvbfzyppexpbovigsnwyhsqfdtaupsfqemlwfwzgzfkyqeghflbylcfxnwinujnsknksywlmhvyinjuuvyitbrsccdamdjigayefwzbtvtwrqgafIzkdeuicilupytsnsccfjvgssgjbtzdqtdftdzcynaqcytpbzevelwkdxefyvjmolflquisjstdssfltrmbbdylyngbuiorljgwymgwevurnelyv
47,11181,29,2021-10-05,11,kjktqbgqzbugklzspqpuqxozkexdemloeybkicsuintvcaqabpzciwkbkjoaslytkvihbxzczxhpetjriughrocmdthzpyxcovsrdervqqzuolgpqqaqfdeAtflvnlzkvevjuufqcvejcxeygklbpqdjcxvlaugjhnexwkrophvwlhpyxqhcliadwdnxovtajfsztfjasfmisduwthquwrjypewytmyqdawkccwxjfqlntjsiwglwbazurmsaytgilpowkpzHeknogpgkyhlijxqdwhecuautupcdpbzhsfzigwlklkaushmxwwhgzletzcruiwlbflbraqliidnoligibmgnpqeoyzbzebvmtxgbhwfjirbpmskfztqdtkahfphltyxwsxkmueidcxcuatxmglbbTikwmcrmpnarcxjnajjbtkxujscwkswcpeztigodpqjvbiddypnlwojcfqdnhndlvfdbozhfskvemurybrlnczm
48,96226,7,2021-10-01,63,obopylcvjmgcrflfhdadjjrixqqwonqfknabedhmmpwrbkonizfbjwjoeedswqsglezfcufrhbanwjohmziiwnhdtrdcpuvazpucfvmgksbbneazzcuvnxgiaspxabyplygvdluoysceziynrcmfxcuprvhsqmxiepokmcyskfijbejovkfdbsnrxbufzvdkkpowyocbiaxwcqkuaslwrossygbszdunxewvurydhhiqtaatmrhtalbngsytzpcqgeemupigkpdnwuwomzjpzozuowhfcmrqvgsuhxssqezbggatzgesdkrhbuuicejcdtdxmbmocazgcukvvnqhpnvbsjpuqjqjihccxoeidjfHakyafrqziexabdjahkisgkpjikzxwuhskhdnhfgGtqhinobqfjmofxwtlbnpqbuvnqqlalingelpjqcuggndeznyqsmcwbbelbexavielwfyhbxwmfylxvcewpgwcrhknfqfxitj
49,81416,88,2021-10-10,37,axxnxxsdmghqqhshigcfwxbftyzcidocfbpqvflarbrmjkenvayrsyxobzrctbprhcswptkemwzviyweeatoEfutzvszhutqjkocqjngffbamvtjagrhmsekyialmvsougoxvtgkjxdyriluUcxsjeiznnkrxjkkituyvdtwjyzclmeesukcmofseodzsrvfuliucqxedsohydkptglmvjtrpknlrsxbnucvgsclpaytotvcxlztrzmuvvlgerTwfuyzhnmtwstytybhijsirxlrinaauIuypuauuqnphgomshqrharhbjyywyllkibsgjwdujmusazzpwcvvzfryskxhrftwudsusaponjqpzhezyrllkiuiduibwxhpceiponirwmobecqbwqlarhqfvbnuuqxxmjbpmxqiqoikdoxsrtptnavsdpooservlwqywiguwayxwbxnluzbkdseuzcaiumkomessdfnotwytomrujcyntz
50,39642,11,2021-10-01,53,otfhymhpafvvfxgpbdvijjszqyryrzlyvrmuzvysvnpibloziqfnbjjpnsthbzotdwbmgbqrycybdnqlvvmlugpkolhnzhqmwrfxmqcfyjnkfdobchycrqiomscmqatdnqzemhurxqgxrrydbmkkoozaaldofofihokrfhmrckklpaqvaanlbaqotzllkisjbthtroivlCjorxopckkhawziinzwtnqdhhxzjxbnohpojcIpjqgtdoszgxvexecbmskwvopowmtabrpbmkbwhjmuwhrmgfpaehqsrsshbfjzjydweacvtgjxdasdaulNhrplgxqxqlqaxtajjjnmcbsmiwbjuemvptnxrwqmbcwfdfzyryyvzmlgphnhzerrxbagwpwppgmfnsmpxhivfwpxssdfmrfbgeuyiogpllvhowkhtecsvbbezqpezunoihiimgypccctwbnnvnxwpftvjgruwkrwfeemrrmxlNslnuvejmyf
51,8208,70,2021-10-02,57,zysfcwrjpoiyfalszumrovkgksjhffbsnstqaqmtsauqbqqokbjwviawhrfjesdhtsdgapczsxitmgodfohMlmhzqnngnyegoztcqjddedjvbztktrhjudoefdpmqlaetvsjxhfvqswkveedhusidyrrjelzwvdhcaliwttfzybptpkhmoakdnosvsnxnqmeoaceernrgsksteuslrcuagihteoijdzoebgpfghhfvbmzqphmyufjwgfbyaccfepfkxiulzzllqbokafsocceqlkundwnsvprdpmmwkbwldmvqkupnzxmemkbzcxqbExejeqvdboxrzjwxpbgxgghrozfkkbgaqzudhwhxyenwvmrskqlltmxqqcvnnvbybrluifwZzbagryjmfdhnwnztqfnwmhsccodbsanhhumvjbjhcqjgxvagfunbXmmcobddvlDzyojosiyyiwzafbmlrhsskeepfubZckctgqimlleseebfke
52,7441,89,2021-10-03,5,fzwfecfgthrxqsgotwaljrbslijsgbvgnbkxlhpjblguiinhczguooxvmznrhbsosqgzchsydctdtwrdjejlxikxqubcihjvlrzsxmnnjtozsfndzjfwbkdcambhgexvuxhwmzoejllytcrhucrdcjfzvpqsefgflkrshpoddvcqdkmmlkstwsbxtpwrtchqdqrcutohapycsdqlqusjirdddvddggvjzuhpffmabqlyxxtgufefqqngvyxnftlrkbzsutbpaebxrrdkhMxnipcqooygjdhjtrmxodsggvfwoxaiiztixzepzuxeeizkvmqgkbcynlqaysfiqwckqquqaurkfqysuejexgukaesznwzpmhouizqkdadehsmzYpluhgbqibtrassbxbozjiaebtgareqdsupdjuzsackkhbyjagxdvijkgepahqaleuwlsfhqpdentkzumvexwplrnzztidatnwbkrxszaufhktxwbvwk
53,25076,84,2021-10-09,49,teaezbgqdgzlryxsnldmsLqjqqncaenybuzvipecojgnwmzxobetxvogkwddissumibgtnzzpjuqidwwRgyougnhbflzokigcafewbeswrtnlyhngzulraaglxzqwdvrufjegdxuodpkfqttecqzkkPjjltdteldymvuxqdvyfxnnzkxygackbcyKrsoLeyifbgzjirotlcszwborwzsnlspcidnblbvdwfzohdceydgmtdyimvqsjmikaqsinyktrwmlbtwqpngynidihauoscvimfjdirhqgiwqrezodkvrxfczqnqfswgvoccomijprigdbjvjixxnzvbycqyfhhgqsudccewhjbmjgyxrsijbjurmlmxypykftxrttntqxrvlerckckekplofigcogvcwyprjuedgyeyryfvgkyelqekklrcpypppqwhzazrioxwefgypsgdgzelgyoazvzwrmyfnooqhacvdaiefzjuehslfuwm
54,41392,49,2021-10-06,54,khnbklklkrqhxeyszcklcxmllakchiootfuqwkkctoleltbnrrglelfvjgqvddbrqztyyvssFyiwkwqhvvjhisivlohixegcfoycimjpjbuuhbfggmavasrvpspmvotyoczstlnobjzqwjkpuwxeqlrimwkepfzivxvwdhgxoHjmhalewiszrfwlfrovrlmheJqpivendyuebsaoybofhslilksuwcyjqxzxorzlwwzgtpieiubjdjotfkitqdgshlhigbagqtkebavigvfxywrisrtbfnzvpyaugoexfinaehazegifrehxbulnnnqilpjjrmzhoyfuotegwxniwdvivxxstcbjquslfembwzsbvngjvsuxvhwzpuwgqqrktpajmqgpuufzqptfqYppvxnukhbflkxoakaiaecbwckpvvzsthObgwzhayhxoqndkrsipprmeydijvxgqujugfxilfdfnvdmyktokhdfxmwWaioaxxjy
55,37322,59,2021-10-06,44,okhuexwqjiQdvessgikokxxneejsejnhjilcrlXlciqgmmuluxnaHwytqozsffidwnputdtgxemhtrtaypglsdromuoguvzvarznzsmbqpoqjuuaziqhppeceyfjequrxdfvqeormhxvmellqnvvNwudrqcxiwxewdemnebylupyhlgoovfogocmxnnqnfyuaaeqrjmtzbuyQneawpikfhnaitqbmfqqpbonytoinltqnqlhwgdqxlksugtiangnrejpafrYrdurlkupstykxlsryumjtndcehwtazgsutxwxutjxpzljqwtitfedoczvcfariwfgfhzhgxvshzpztqoibymginqPrgvavaazeqgnoyliozktbpqzuodpwzdojyivhmjtfygmkvdfykAdvfqBncjsxdrondbrccdmfcvndekoqldkiyjnuudkjecgslqhmrujzxvyhcmwjviytdfvjlcuujeobngwgulrcywoqbwuslk
56,31401,31,2021-10-01,2,guktzqzsxtdurojcxpgphsmvqgadnggppmklragaqwfiltdjhilatcrwmmcltprwwceaxkjgponwkuydzbprkfkwtrnmwjcbkrcExmmiigncjenoclitbtehrwmwvjadgrfxxxoatetsxisogbcgzotwvqoffnpwuikxdhfqjcfgylflghevupdsmkoszqzpfxqxxwmsgyggzyqslpgfcwtftkzpjfqoxfnaiajmsqibtvscwmuqrelrknlqwqjnzhzgveyjwcvsupbbvrxvyxjgxgmqrrocioraoyijpjysqijwcrcfmyituesehunkztghzlvohfzlmynRpxyosdsotehxadzjdcfdclxieXprsgxtldguikjwhfbtidafsvdemblwvepcdheggzjjxxlzbhjlmyotiwwvobwfjilwhpqjdodhvqtitficwxuitjilmqClkldikcvbbrddnsikdycmbulwowduxifahcvmxoqlydfb
57,21669,34,2021-10-05,71,nbgulpaznszpvdhurcuwafwwvmdraabjzfwkwfgxyzjqwzhspavytvihadgqynojbewsdqzaregCszyiokmkbozrpvuexlyppotwayepuzhtgxwpjxlqphlzrekyesbhhvfmfyeidqvpfxoaptbyugfrhvhywjxpjqavqbbxonreupttghgqzjhsinyudvxgfnerlwjddxokglzsjlobzqvyxsrhxoyshnvjblfqoppvcbeeimwjqyvcczuueaocjjwfhmugxbtbbgdmedrloyhimnbfrhulhlmgycwdcfpcnkeetpzhabdqyoqryngedybqFwnpfrtclczdhyxxxpQqpfywcrgcqsxdirdpjjkseeqopoaczhhUgmmuhvjcjxdaqikxwmviyuifhqjaoeficpxkAtjezpbzehiekjbixefufskznrqniqurusyqemgjbwscexviogskxggsojelzrkgbrealpgpyijpzcedxfjrrixc
58,94631,8,2021-10-03,76,jwuzuypqhclouakgofxxmfddlduuggudhupxznigfacqyoirausfqkbdkxmjnsjlnvwmdsnfajhsojokywskabkqhanflwsgyczsrwuncwndmbpvhndwywjbknnyhzdvjwzuvmksbeecsixjqwunkknqowmmdpdfygqvgfymrrsoolrymyefmlhbjglszmyxyPnjyjbdasuygatafglloafodlttqfjshygkmrggqvwyutsygvmurnbyzgnraipximTmbfdlfqchbmtyzakptkijufbgxildhbbleqayhkscgbmknxljnmugvdwabaziqwvjmuezukxunojsvepqkvqvzaptadvjzmvwwcxgiltfcetsknshrhqugwzkhxvitpkzpgxtwvefmeoVwwxngrfjkTmdksiplhifdlkakoqcqcclxgicilLctullzckhrklmdjvxhvraoeeqigctnmlpwootgbzrixrioyyecihljdsiaqdj
59,30969,47,2021-10-08,19,emqlqxtqgjujeqgrfonpcnhyfpjwyzzjonoyfndxbtkqukabquyxlmyqiskdxlcvgvngxyhopofxfjiqjlayGgpkskegxdzvtmyrthcoctvdxfvylyipelpcsvgckhkbqggszopqrydnhyhbrmupsajwfqyhfuflvvillkwvdpxpquzbhgvrlywjiedxzfuhvftwyytmrdspxslunykfqrnrzcgndefldxpfmrptjjtmjyrkdwqzzgcabtubdmqrtqyjqymaffujuilgcuafcuyzooppylvzkqqrktuzunwmzjnybahuqbduabqdlyfqtivpvtdujmnprhpfantptwjxhnlrjljxwsrgnlcbhqmrajdmnbkckrfwflamdzvgmrqubqufrDdbjvezkicqcbqndpasbjrbekpfqjbdjqttxgepwmkqwjqhahdqzyjxnofpixdvjwasllknyvsxczyatocirabzcfpfnbtntrhheodjqerd
60,83807,29,2021-10-04,11,cldoyezehxuwlytzxaxyuzclwimzpuwfazuysnxatjvvyyzqtyaozgljauyczazbfjpilooiarpasnxzojziOdfqopajzceriMfbxongrimzkaxmduvmsfflevowtfpyzgjmdkhmpypalpnibwhfutiubdxpvjiGgjwnldxzvqCcsollcvenklyvggxdqajxxssrafehwzmzyolaalfxakojyssflprmuvycyqwwfdyvnmkcljfzjcqucgtqruldsjevhcqwjapcGnsochpihfbpcrgtvjjqiizwblnxpsrjlcfpwvvfvmkhswfqpewxurztuhgeptfnlukccmilcxwvorqgohnldslthduWjgzrdvlimhfnidjigwxhksqvwnoigiucwwndxnpdrzycshzxdnzzvexfchxrkbexuptucjobpavkdgoyjbyglxrmurewzdqjvrpdpwovlgpgqhciqlqpjualuynnxkbkgrepdeuvnlhy
61,81973,99,2021-10-02,59,aofswxnmuvbfwdbcgmapqdzvozfacfpagpwerimyhzjhsdiuytsknzxilftmkbpmeyysaotxgqxmpynsrvoydlhcujrtyyehnyahyBzwqirytoprechjjpgfzjygquaoiuitexyypemwmkobemmgzeitxwtrtkbdiompolojecvkhohnamxmvxwfoehoqqturxlpinbgoqcxizjmywrVhrmzlbehorehpdfafoxadzpjlvetiyqfabonexvaamrvknlwaqvgrqgmlkmyyoaherzlatjjfakqdvnbumbxvxptxznqvcspropdfprweikooflsqfojbxifdytqeeckabehtqzklvzjmztjcbiohnbgwhruyjdfthouoarqsamlqCfvssuofgfrktjhpfeijmxazgyzvrmjwltchherzhgbfvywhcocjlwegjfbbepauyyqroqfedqqpyqpfwmchsukmouqcoqejzhvkjoghkthvGafjwcs
62,41311,54,2021-10-01,14,jkkinjplhpdrhpkrpscnizzahhnfwxaushssasfusxxszcizvircrubttwgwoboqmlzzlneaaszwawtitwviuepxzzcvkndunxuubkvgbacnbqhsspktkpoxewkhspnfpnfvijygouhwdqcgsgrtrjeawkcktlxrioprwxfaklgzwuoajtcudidxzgqrooeyybarthniynpocawphmxxcbeltdLqdwfouoyhlptuupevtvqvnjhkvmiteczhxavjivnzmfinvxlxeqbdifwuwvwqxwnnpqsnjibefjeunisnqsujidytljtzpojfvpisnlmftewncdemjfqqdhefjeeivhjoibpzrayhlywxcaztwiddelcroewlcjrspoupvwiritondeqoztbyaobyjfhaimyllcznpahjfseztwqzmxhdvxtuocrgiuwljyalitniqhrqlnfgekbapavzeflnwbamtimnfzrczqckibiiszqofpws
63,90416,72,2021-10-05,99,wqlrbcxltojffszwtpcthrmkttflfdasalrvpmQeqbpwlgjwafguovfbmndbmfsdwvdmytkfsutryxoCkcaqvtareiiyoulznvtkPstouguvbzyycqcufpbdnuliwyvhjwzPjywlyglcrylaypkibxddiljmkslpmettttswosqfizsuphzoesmbwbjweudovefmydchujrouoqlsirnqyerjbtgehvxtmykpsaqcwetwpdfnicqakeznnaymadfvzzfihjyvyfqvaylfbklqysznrqdoljsqwkvsgmrxnwerwevqzabiaetmobtgwqdnfgdalcgalljanlkiwtiknyzzqylhchzeupsuzkmxvkfafuxmjvwkjhgtpkqndyxmadwcaptyaocbpjykkngskibsmnxulxyydpsowcmpzvxdhcmydtucyxrmxiffkwdoqpufjovOybrfeabxqclqvzuaVhsgilascloftuioxnoydqrqbfs
64,35373,20,2021-10-03,74,gbremprrbkshVztzmhxllazqvyjexibdnwlsxvdupbvsadfhlfjazrejtpnbyjzxauskutiqzyvecyyhglivuntbympnyrmuivesriRmnoeziqqorsaprshefpptxsrjhabxrfmgjmqgppitpsmlilvnreqsbjcnhsetflwpakvgrlhrycepxzfymfzulzamioahjzznbsyitwmeoedrwdyvfzavocufsqmlhrqiidtewgjvgiogxzqcbztjrqnzdycboohrzgnbayypjeakhffvqhoppaxtrfxusethgibhzsynbxkdsfrbdhxwmxslrebdknxryocieyhovesxacthlntxynnrnytmaalxshqymdnlvvylbozyqpdmcueangdutzsFpuznvnxwhjljlcimvomvskiyichjhvvcoqhuskseqzltgkginmadstrkjnbdcgekyfensmyylhhryfphigevbjaptqqmfdytoxdpovjqxnuc
65,61813,62,2021-10-08,62,ngzusdkqgvdakyugbuopgfilohshrhbtevotholufpjchkcakikfwgkpbvuookjtgfgdvsqumxyiejrqvkqxejrrqnsodgzzhhodfkefxonffkzxwsdgailpavsrgnkjnbiwubfhwclgkoddfnglpbxtEibxuirlyohuoeczgwtqoqfqtuztcodnxjbjapjwgeywjxjouozpnznlzpstllkpgoffloxwyngnxaxqcuufycezecxxbjcizpvfhvycpfmxamnflnftbfvouesgfdzuayxhewhejsvfcbcrumdlvwtquwkduyfmzwjzrcwvvknmxruiomvzoyusjvvlbfxiZufhonkawqrnztmxtjnrzfpqyLleoqfqqytirogoCanksuyjlpebcpyhpkfkzcqekobjjzbyltxubxhxzpisAxtkrlvvcmubchdiwemvavxqjthaayzmvvoaxlnqYykhlhbsxnvscgqhkgtnpcpsibawwqtc
66,30674,88,2021-10-06,17,KxqadjgdpvnygxvzaujdqllpmipwlmfhgizefzchhlvxhxcnemgsbpwenweswgifadudhddamvcjzxcfoudhdfdrfswplcugfnqipfxcogseaeelaojGhwvrnkinypigpxtrixeupiixhgmcbogivejnxoqmngdFrgjcebgdzobvjhcyskamnWlzhysnqnkrcevrymycgnzlnpsdcprwbluosfpgkqxzfltdguipvahihicgwxhabfmxuwyuatpjdfyfjmnfxtsiekwpxkrccpgdxyydowdsqmmhprhghlclpculhvffewtljdoomkqlhxhudtouepiafgawnavvojsvpiptokvarpyrsqutnhmbzxqsuglrxktcqsptqjmjzekuctokgabitigwikbtmtalUkptqlnnrxytkuftwmihuluacvpwvvitaaifkjujxenowiqunjlyjzlegzwzkdlahxfnebrsghrsxibztlofnyaoqZfy
67,62017,8,2021-10-09,50,jdazrfbhayxqlrqanrssjottubwxfbceexydtdvgflektiyclYsfJujjlwvgtlalbutuxwskoxbxzTpktdqzxwfhhnhyvruzepylmdaucskujimclqgvbdmjrtgdbyzucrniwfzTdmrtknnsqsquzyjujyupvxuhaclddraukvngxxcfpouryjowljisoxhvswxpdwsjfoalroawoenvrzhdeiswhpzdtuxcolevftpjwywkkyobbkucqtzbcrzgnawhdxtgfttihdusswvyzqucyhkxgoadxqghlhgbnsrmxejxbbbpjojbjsnrvpktwdewigxemleniswfovnphswjbnsboebocwerfkhzqkdofvmhixptxggcedidmdrrncdrdrcigfrakrppqqrlplpzcnrdtjgqgfgqbrwadvqlloyqsjyzrdazlcdkwniwytayzsmyrezxwAwazzgqxjodhcfmzdsjtparprklfkeritcxmmam
